unique_id,ds,y
Austria,2020-01-28,40.34
Austria,2020-01-29,39.54
Austria,2020-01-30,40.48
Austria,2020-01-31,38.41
Austria,2020-02-01,35.4
Austria,2020-02-02,23.02
Austria,2020-02-03,31.98
Austria,2020-02-04,29.39
Austria,2020-02-05,36.31
Austria,2020-02-06,37.42
Austria,2020-02-07,37.18
Austria,2020-02-08,29.29
Austria,2020-02-09,24.94
Austria,2020-02-10,28.66
Austria,2020-02-11,25.29
Austria,2020-02-12,24.64
Austria,2020-02-13,34.71
Austria,2020-02-14,35.92
Austria,2020-02-15,25.4
Austria,2020-02-16,13.48
Austria,2020-02-17,27.9
Austria,2020-02-18,28.68
Austria,2020-02-19,32.87
Austria,2020-02-20,31.31
Austria,2020-02-21,29.41
Austria,2020-02-22,26.85
Austria,2020-02-23,14.74
Austria,2020-02-24,31.28
Austria,2020-02-25,30.13
Austria,2020-02-26,32.6
Austria,2020-02-27,37.64
Austria,2020-02-28,31.62
Austria,2020-02-29,22.04
Austria,2020-03-01,23.92
Austria,2020-03-02,34.2
Austria,2020-03-03,36.52
Austria,2020-03-04,38.86
Austria,2020-03-05,35.71
Austria,2020-03-06,31.51
Austria,2020-03-07,28.87
Austria,2020-03-08,20.78
Austria,2020-03-09,34.83
Austria,2020-03-10,29.24
Austria,2020-03-11,27.47
Austria,2020-03-12,26.83
Austria,2020-03-13,26.19
Austria,2020-03-14,29.76
Austria,2020-03-15,11.9
Austria,2020-03-16,32.61
Austria,2020-03-17,28.72
Austria,2020-03-18,26.83
Austria,2020-03-19,29.41
Austria,2020-03-20,24.36
Austria,2020-03-21,11.89
Austria,2020-03-22,5.44
Austria,2020-03-23,19.92
Austria,2020-03-24,20.14
Austria,2020-03-25,22.59
Austria,2020-03-26,22.25
Austria,2020-03-27,22.1
Austria,2020-03-28,14.87
Austria,2020-03-29,5.31
Austria,2020-03-30,23.04
Austria,2020-03-31,26.05
Austria,2020-04-01,23.19
Austria,2020-04-02,22.12
Austria,2020-04-03,22.92
Austria,2020-04-04,19.91
Austria,2020-04-05,9.14
Austria,2020-04-06,18.13
Austria,2020-04-07,23.56
Austria,2020-04-08,25.59
Austria,2020-04-09,23.82
Austria,2020-04-10,21.47
Austria,2020-04-11,19.46
Austria,2020-04-12,11.75
Austria,2020-04-13,-2.36
Austria,2020-04-14,21.3
Austria,2020-04-15,20.46
Austria,2020-04-16,24.53
Austria,2020-04-17,26.14
Austria,2020-04-18,19.58
Austria,2020-04-19,8.19
Austria,2020-04-20,12.04
Austria,2020-04-21,6.98
Austria,2020-04-22,11.47
Austria,2020-04-23,26.96
Austria,2020-04-24,19.18
Austria,2020-04-25,18.12
Austria,2020-04-26,19.06
Austria,2020-04-27,26.54
Austria,2020-04-28,25.21
Austria,2020-04-29,22.88
Austria,2020-04-30,18.43
Austria,2020-05-01,7.25
Austria,2020-05-02,12.38
Austria,2020-05-03,13.21
Austria,2020-05-04,23.99
Austria,2020-05-05,21.87
Austria,2020-05-06,21.17
Austria,2020-05-07,23.76
Austria,2020-05-08,23.8
Austria,2020-05-09,21.48
Austria,2020-05-10,11.83
Austria,2020-05-11,15.71
Austria,2020-05-12,22.13
Austria,2020-05-13,27.79
Austria,2020-05-14,23.59
Austria,2020-05-15,21.55
Austria,2020-05-16,16.66
Austria,2020-05-17,9.27
Austria,2020-05-18,20.96
Austria,2020-05-19,23.82
Austria,2020-05-20,28.99
Austria,2020-05-21,19.19
Austria,2020-05-22,19.01
Austria,2020-05-23,9.72
Austria,2020-05-24,-13.13
Austria,2020-05-25,18.94
Austria,2020-05-26,26.93
Austria,2020-05-27,22.29
Austria,2020-05-28,20.3
Austria,2020-05-29,22.08
Austria,2020-05-30,13.34
Austria,2020-05-31,4.37
Austria,2020-06-01,8.86
Austria,2020-06-02,24.95
Austria,2020-06-03,26.85
Austria,2020-06-04,25.99
Austria,2020-06-05,22.68
Austria,2020-06-06,8.16
Austria,2020-06-07,15.42
Austria,2020-06-08,31.07
Austria,2020-06-09,35.3
Austria,2020-06-10,32.1
Austria,2020-06-11,24.33
Austria,2020-06-12,21.32
Austria,2020-06-13,19.43
Austria,2020-06-14,18.28
Austria,2020-06-15,31.1
Austria,2020-06-16,36.01
Austria,2020-06-17,35.11
Austria,2020-06-18,31.73
Austria,2020-06-19,29.63
Austria,2020-06-20,22.72
Austria,2020-06-21,18.73
Austria,2020-06-22,29.73
Austria,2020-06-23,32.28
Austria,2020-06-24,34.7
Austria,2020-06-25,34.78
Austria,2020-06-26,34.9
Austria,2020-06-27,26.49
Austria,2020-06-28,18.75
Austria,2020-06-29,29.48
Austria,2020-06-30,26.53
Austria,2020-07-01,34.04
Austria,2020-07-02,38.13
Austria,2020-07-03,33.87
Austria,2020-07-04,18.7
Austria,2020-07-05,3.42
Austria,2020-07-06,24.88
Austria,2020-07-07,33.3
Austria,2020-07-08,41.24
Austria,2020-07-09,42.17
Austria,2020-07-10,36.45
Austria,2020-07-11,28.53
Austria,2020-07-12,24.94
Austria,2020-07-13,35.77
Austria,2020-07-14,36.47
Austria,2020-07-15,41.73
Austria,2020-07-16,42.97
Austria,2020-07-17,38.06
Austria,2020-07-18,29.32
Austria,2020-07-19,27.2
Austria,2020-07-20,34.39
Austria,2020-07-21,33.31
Austria,2020-07-22,35.74
Austria,2020-07-23,35.97
Austria,2020-07-24,32.7
Austria,2020-07-25,26.9
Austria,2020-07-26,21.6
Austria,2020-07-27,32.79
Austria,2020-07-28,30.43
Austria,2020-07-29,31.95
Austria,2020-07-30,36.25
Austria,2020-07-31,38.6
Austria,2020-08-01,29.17
Austria,2020-08-02,28.11
Austria,2020-08-03,37.64
Austria,2020-08-04,35.74
Austria,2020-08-05,30.96
Austria,2020-08-06,34.77
Austria,2020-08-07,35.67
Austria,2020-08-08,31.34
Austria,2020-08-09,27.97
Austria,2020-08-10,37.54
Austria,2020-08-11,36.07
Austria,2020-08-12,36.62
Austria,2020-08-13,38.83
Austria,2020-08-14,40.66
Austria,2020-08-15,31.18
Austria,2020-08-16,28.26
Austria,2020-08-17,39.71
Austria,2020-08-18,41.42
Austria,2020-08-19,38.67
Austria,2020-08-20,37.25
Austria,2020-08-21,32.57
Austria,2020-08-22,25.65
Austria,2020-08-23,19.71
Austria,2020-08-24,42.16
Austria,2020-08-25,36.79
Austria,2020-08-26,30.9
Austria,2020-08-27,47.79
Austria,2020-08-28,41.44
Austria,2020-08-29,36.31
Austria,2020-08-30,32.37
Austria,2020-08-31,51.92
Austria,2020-09-01,51.84
Austria,2020-09-02,49.9
Austria,2020-09-03,41.73
Austria,2020-09-04,40.52
Austria,2020-09-05,32.86
Austria,2020-09-06,33.78
Austria,2020-09-07,43.87
Austria,2020-09-08,40.68
Austria,2020-09-09,40.66
Austria,2020-09-10,48.73
Austria,2020-09-11,47.38
Austria,2020-09-12,35.91
Austria,2020-09-13,32.67
Austria,2020-09-14,52.11
Austria,2020-09-15,64.87
Austria,2020-09-16,52.8
Austria,2020-09-17,50.04
Austria,2020-09-18,45.71
Austria,2020-09-19,38.55
Austria,2020-09-20,38.63
Austria,2020-09-21,60.96
Austria,2020-09-22,57.13
Austria,2020-09-23,48.91
Austria,2020-09-24,44.31
Austria,2020-09-25,42.61
Austria,2020-09-26,32.44
Austria,2020-09-27,31.38
Austria,2020-09-28,48.57
Austria,2020-09-29,56.7
Austria,2020-09-30,49.21
Austria,2020-10-01,43.18
Austria,2020-10-02,35.58
Austria,2020-10-03,21.4
Austria,2020-10-04,8.34
Austria,2020-10-05,35.94
Austria,2020-10-06,35.23
Austria,2020-10-07,37.41
Austria,2020-10-08,33.22
Austria,2020-10-09,42.25
Austria,2020-10-10,32.12
Austria,2020-10-11,31.56
Austria,2020-10-12,47.28
Austria,2020-10-13,46.07
Austria,2020-10-14,36.91
Austria,2020-10-15,42.77
Austria,2020-10-16,47.48
Austria,2020-10-17,40.41
Austria,2020-10-18,33.33
Austria,2020-10-19,43.85
Austria,2020-10-20,36.53
Austria,2020-10-21,35.15
Austria,2020-10-22,38.15
Austria,2020-10-23,44.64
Austria,2020-10-24,29.32
Austria,2020-10-25,17.23
Austria,2020-10-26,39.18
Austria,2020-10-27,35.63
Austria,2020-10-28,33.57
Austria,2020-10-29,34.74
Austria,2020-10-30,33.3
Austria,2020-10-31,30.42
Austria,2020-11-01,17.69
Austria,2020-11-02,27.06
Austria,2020-11-03,36.77
Austria,2020-11-04,40.18
Austria,2020-11-05,39.34
Austria,2020-11-06,40.77
Austria,2020-11-07,35.35
Austria,2020-11-08,34.72
Austria,2020-11-09,43.84
Austria,2020-11-10,47.71
Austria,2020-11-11,44.46
Austria,2020-11-12,40.39
Austria,2020-11-13,41.23
Austria,2020-11-14,34.46
Austria,2020-11-15,18.15
Austria,2020-11-16,36.68
Austria,2020-11-17,40.46
Austria,2020-11-18,40.23
Austria,2020-11-19,38.81
Austria,2020-11-20,43.77
Austria,2020-11-21,35.55
Austria,2020-11-22,33.73
Austria,2020-11-23,46.77
Austria,2020-11-24,45.95
Austria,2020-11-25,47.89
Austria,2020-11-26,56.05
Austria,2020-11-27,63.21
Austria,2020-11-28,46.11
Austria,2020-11-29,45.36
Austria,2020-11-30,56.74
Austria,2020-12-01,56.45
Austria,2020-12-02,71.75
Austria,2020-12-03,55.76
Austria,2020-12-04,52.82
Austria,2020-12-05,49.05
Austria,2020-12-06,45.31
Austria,2020-12-07,54.63
Austria,2020-12-08,65.81
Austria,2020-12-09,77.55
Austria,2020-12-10,72.62
Austria,2020-12-11,50.4
Austria,2020-12-12,46.54
Austria,2020-12-13,43.08
Austria,2020-12-14,48.89
Austria,2020-12-15,53.39
Austria,2020-12-16,56.61
Austria,2020-12-17,60.0
Austria,2020-12-18,55.29
Austria,2020-12-19,43.78
Austria,2020-12-20,43.71
Austria,2020-12-21,51.7
Austria,2020-12-22,50.95
Austria,2020-12-23,46.75
Austria,2020-12-24,33.49
Austria,2020-12-25,34.73
Austria,2020-12-26,29.42
Austria,2020-12-27,25.29
Austria,2020-12-28,42.89
Austria,2020-12-29,47.24
Austria,2020-12-30,46.82
Austria,2020-12-31,48.05
Austria,2021-01-01,47.2
Austria,2021-01-02,52.07
Austria,2021-01-03,42.7
Austria,2021-01-04,55.23
Austria,2021-01-05,56.32
Austria,2021-01-06,56.29
Austria,2021-01-07,71.39
Austria,2021-01-08,78.24
Austria,2021-01-09,59.72
Austria,2021-01-10,53.01
Austria,2021-01-11,57.77
Austria,2021-01-12,56.96
Austria,2021-01-13,57.77
Austria,2021-01-14,71.56
Austria,2021-01-15,76.6
Austria,2021-01-16,56.24
Austria,2021-01-17,54.34
Austria,2021-01-18,64.61
Austria,2021-01-19,65.82
Austria,2021-01-20,57.43
Austria,2021-01-21,56.1
Austria,2021-01-22,53.01
Austria,2021-01-23,51.88
Austria,2021-01-24,49.89
Austria,2021-01-25,63.78
Austria,2021-01-26,61.93
Austria,2021-01-27,59.47
Austria,2021-01-28,56.07
Austria,2021-01-29,51.37
Austria,2021-01-30,47.95
Austria,2021-01-31,46.55
Austria,2021-02-01,58.24
Austria,2021-02-02,54.99
Austria,2021-02-03,45.91
Austria,2021-02-04,51.12
Austria,2021-02-05,51.26
Austria,2021-02-06,36.95
Austria,2021-02-07,23.09
Austria,2021-02-08,48.57
Austria,2021-02-09,63.88
Austria,2021-02-10,68.98
Austria,2021-02-11,77.74
Austria,2021-02-12,63.66
Austria,2021-02-13,54.43
Austria,2021-02-14,47.94
Austria,2021-02-15,56.24
Austria,2021-02-16,57.9
Austria,2021-02-17,54.6
Austria,2021-02-18,51.7
Austria,2021-02-19,51.43
Austria,2021-02-20,38.07
Austria,2021-02-21,34.59
Austria,2021-02-22,51.33
Austria,2021-02-23,47.5
Austria,2021-02-24,46.8
Austria,2021-02-25,47.59
Austria,2021-02-26,48.39
Austria,2021-02-27,44.18
Austria,2021-02-28,41.9
Austria,2021-03-01,52.98
Austria,2021-03-02,55.32
Austria,2021-03-03,53.81
Austria,2021-03-04,53.01
Austria,2021-03-05,53.14
Austria,2021-03-06,45.37
Austria,2021-03-07,44.94
Austria,2021-03-08,60.77
Austria,2021-03-09,61.34
Austria,2021-03-10,54.72
Austria,2021-03-11,49.85
Austria,2021-03-12,47.87
Austria,2021-03-13,38.23
Austria,2021-03-14,33.31
Austria,2021-03-15,50.89
Austria,2021-03-16,56.93
Austria,2021-03-17,59.19
Austria,2021-03-18,64.58
Austria,2021-03-19,61.95
Austria,2021-03-20,51.59
Austria,2021-03-21,41.61
Austria,2021-03-22,60.93
Austria,2021-03-23,62.48
Austria,2021-03-24,60.39
Austria,2021-03-25,63.01
Austria,2021-03-26,59.42
Austria,2021-03-27,45.85
Austria,2021-03-28,40.83
Austria,2021-03-29,52.42
Austria,2021-03-30,57.28
Austria,2021-03-31,58.75
Austria,2021-04-01,54.8
Austria,2021-04-02,43.27
Austria,2021-04-03,41.3
Austria,2021-04-04,32.73
Austria,2021-04-05,17.84
Austria,2021-04-06,53.97
Austria,2021-04-07,56.91
Austria,2021-04-08,61.85
Austria,2021-04-09,62.33
Austria,2021-04-10,58.02
Austria,2021-04-11,48.48
Austria,2021-04-12,65.85
Austria,2021-04-13,68.64
Austria,2021-04-14,76.0
Austria,2021-04-15,75.21
Austria,2021-04-16,71.55
Austria,2021-04-17,63.23
Austria,2021-04-18,63.12
Austria,2021-04-19,81.13
Austria,2021-04-20,82.55
Austria,2021-04-21,76.16
Austria,2021-04-22,66.15
Austria,2021-04-23,66.62
Austria,2021-04-24,54.12
Austria,2021-04-25,43.0
Austria,2021-04-26,67.66
Austria,2021-04-27,69.02
Austria,2021-04-28,67.06
Austria,2021-04-29,68.59
Austria,2021-04-30,71.05
Austria,2021-05-01,57.41
Austria,2021-05-02,46.6
Austria,2021-05-03,63.22
Austria,2021-05-04,37.11
Austria,2021-05-05,47.29
Austria,2021-05-06,68.01
Austria,2021-05-07,69.21
Austria,2021-05-08,48.72
Austria,2021-05-09,9.74
Austria,2021-05-10,60.96
Austria,2021-05-11,71.86
Austria,2021-05-12,69.4
Austria,2021-05-13,59.25
Austria,2021-05-14,68.3
Austria,2021-05-15,60.18
Austria,2021-05-16,42.64
Austria,2021-05-17,70.94
Austria,2021-05-18,74.54
Austria,2021-05-19,77.23
Austria,2021-05-20,68.77
Austria,2021-05-21,39.17
Austria,2021-05-22,18.31
Austria,2021-05-23,22.35
Austria,2021-05-24,28.27
Austria,2021-05-25,60.98
Austria,2021-05-26,66.77
Austria,2021-05-27,72.24
Austria,2021-05-28,74.61
Austria,2021-05-29,56.84
Austria,2021-05-30,41.3
Austria,2021-05-31,68.96
Austria,2021-06-01,68.66
Austria,2021-06-02,65.67
Austria,2021-06-03,62.72
Austria,2021-06-04,72.1
Austria,2021-06-05,61.38
Austria,2021-06-06,55.8
Austria,2021-06-07,76.59
Austria,2021-06-08,77.05
Austria,2021-06-09,77.5
Austria,2021-06-10,78.52
Austria,2021-06-11,76.07
Austria,2021-06-12,39.9
Austria,2021-06-13,27.56
Austria,2021-06-14,76.41
Austria,2021-06-15,82.75
Austria,2021-06-16,84.06
Austria,2021-06-17,80.69
Austria,2021-06-18,80.95
Austria,2021-06-19,69.22
Austria,2021-06-20,56.23
Austria,2021-06-21,80.86
Austria,2021-06-22,84.59
Austria,2021-06-23,93.64
Austria,2021-06-24,96.54
Austria,2021-06-25,89.53
Austria,2021-06-26,76.76
Austria,2021-06-27,64.77
Austria,2021-06-28,88.44
Austria,2021-06-29,92.02
Austria,2021-06-30,91.82
Austria,2021-07-01,89.57
Austria,2021-07-02,98.26
Austria,2021-07-03,84.38
Austria,2021-07-04,80.55
Austria,2021-07-05,94.78
Austria,2021-07-06,85.59
Austria,2021-07-07,100.56
Austria,2021-07-08,107.81
Austria,2021-07-09,91.68
Austria,2021-07-10,80.91
Austria,2021-07-11,77.8
Austria,2021-07-12,92.59
Austria,2021-07-13,93.68
Austria,2021-07-14,87.54
Austria,2021-07-15,88.19
Austria,2021-07-16,85.55
Austria,2021-07-17,64.2
Austria,2021-07-18,49.67
Austria,2021-07-19,88.91
Austria,2021-07-20,91.75
Austria,2021-07-21,94.05
Austria,2021-07-22,90.61
Austria,2021-07-23,88.67
Austria,2021-07-24,73.96
Austria,2021-07-25,63.68
Austria,2021-07-26,89.26
Austria,2021-07-27,87.0
Austria,2021-07-28,81.7
Austria,2021-07-29,69.72
Austria,2021-07-30,72.7
Austria,2021-07-31,46.58
Austria,2021-08-01,58.17
Austria,2021-08-02,79.16
Austria,2021-08-03,96.2
Austria,2021-08-04,97.25
Austria,2021-08-05,91.46
Austria,2021-08-06,67.96
Austria,2021-08-07,58.19
Austria,2021-08-08,16.62
Austria,2021-08-09,73.63
Austria,2021-08-10,90.46
Austria,2021-08-11,101.16
Austria,2021-08-12,104.3
Austria,2021-08-13,94.07
Austria,2021-08-14,67.38
Austria,2021-08-15,58.58
Austria,2021-08-16,70.69
Austria,2021-08-17,64.1
Austria,2021-08-18,78.73
Austria,2021-08-19,94.94
Austria,2021-08-20,102.97
Austria,2021-08-21,87.97
Austria,2021-08-22,73.72
Austria,2021-08-23,91.18
Austria,2021-08-24,95.73
Austria,2021-08-25,85.91
Austria,2021-08-26,92.31
Austria,2021-08-27,94.12
Austria,2021-08-28,83.62
Austria,2021-08-29,76.28
Austria,2021-08-30,103.38
Austria,2021-08-31,109.45
Austria,2021-09-01,112.89
Austria,2021-09-02,118.24
Austria,2021-09-03,110.37
Austria,2021-09-04,104.66
Austria,2021-09-05,94.56
Austria,2021-09-06,127.56
Austria,2021-09-07,129.25
Austria,2021-09-08,123.43
Austria,2021-09-09,131.13
Austria,2021-09-10,138.13
Austria,2021-09-11,123.65
Austria,2021-09-12,108.22
Austria,2021-09-13,142.56
Austria,2021-09-14,148.2
Austria,2021-09-15,166.44
Austria,2021-09-16,164.12
Austria,2021-09-17,160.0
Austria,2021-09-18,136.92
Austria,2021-09-19,110.21
Austria,2021-09-20,157.71
Austria,2021-09-21,151.28
Austria,2021-09-22,148.26
Austria,2021-09-23,131.52
Austria,2021-09-24,129.76
Austria,2021-09-25,138.28
Austria,2021-09-26,125.7
Austria,2021-09-27,151.52
Austria,2021-09-28,162.78
Austria,2021-09-29,153.38
Austria,2021-09-30,152.45
Austria,2021-10-01,143.1
Austria,2021-10-02,107.88
Austria,2021-10-03,68.42
Austria,2021-10-04,173.49
Austria,2021-10-05,160.13
Austria,2021-10-06,196.14
Austria,2021-10-07,293.35
Austria,2021-10-08,208.77
Austria,2021-10-09,163.35
Austria,2021-10-10,158.92
Austria,2021-10-11,186.06
Austria,2021-10-12,186.54
Austria,2021-10-13,194.75
Austria,2021-10-14,185.85
Austria,2021-10-15,189.33
Austria,2021-10-16,177.95
Austria,2021-10-17,161.93
Austria,2021-10-18,205.76
Austria,2021-10-19,175.68
Austria,2021-10-20,153.19
Austria,2021-10-21,157.48
Austria,2021-10-22,187.54
Austria,2021-10-23,169.08
Austria,2021-10-24,147.87
Austria,2021-10-25,197.32
Austria,2021-10-26,200.58
Austria,2021-10-27,212.07
Austria,2021-10-28,191.34
Austria,2021-10-29,162.88
Austria,2021-10-30,118.05
Austria,2021-10-31,91.97
Austria,2021-11-01,107.51
Austria,2021-11-02,204.17
Austria,2021-11-03,200.5
Austria,2021-11-04,179.61
Austria,2021-11-05,176.28
Austria,2021-11-06,148.67
Austria,2021-11-07,124.65
Austria,2021-11-08,189.94
Austria,2021-11-09,193.99
Austria,2021-11-10,194.2
Austria,2021-11-11,194.87
Austria,2021-11-12,193.41
Austria,2021-11-13,174.44
Austria,2021-11-14,168.07
Austria,2021-11-15,219.46
Austria,2021-11-16,235.73
Austria,2021-11-17,206.46
Austria,2021-11-18,215.45
Austria,2021-11-19,210.14
Austria,2021-11-20,193.67
Austria,2021-11-21,207.29
Austria,2021-11-22,250.65
Austria,2021-11-23,261.61
Austria,2021-11-24,291.33
Austria,2021-11-25,270.22
Austria,2021-11-26,243.4
Austria,2021-11-27,220.62
Austria,2021-11-28,210.72
Austria,2021-11-29,286.31
Austria,2021-11-30,222.26
Austria,2021-12-01,238.01
Austria,2021-12-02,263.02
Austria,2021-12-03,230.95
Austria,2021-12-04,209.74
Austria,2021-12-05,205.83
Austria,2021-12-06,274.22
Austria,2021-12-07,247.67
Austria,2021-12-08,219.03
Austria,2021-12-09,281.67
Austria,2021-12-10,256.24
Austria,2021-12-11,238.28
Austria,2021-12-12,200.49
Austria,2021-12-13,274.98
Austria,2021-12-14,309.29
Austria,2021-12-15,307.64
Austria,2021-12-16,353.95
Austria,2021-12-17,347.65
Austria,2021-12-18,279.42
Austria,2021-12-19,237.94
Austria,2021-12-20,364.35
Austria,2021-12-21,426.83
Austria,2021-12-22,431.21
Austria,2021-12-23,355.39
Austria,2021-12-24,250.78
Austria,2021-12-25,242.83
Austria,2021-12-26,222.07
Austria,2021-12-27,244.16
Austria,2021-12-28,158.61
Austria,2021-12-29,157.82
Austria,2021-12-30,122.37
Austria,2021-12-31,78.95
Austria,2022-01-01,76.09
Austria,2022-01-02,76.14
Austria,2022-01-03,119.88
Austria,2022-01-04,156.58
Austria,2022-01-05,135.67
Austria,2022-01-06,199.84
Austria,2022-01-07,184.49
Austria,2022-01-08,174.64
Austria,2022-01-09,165.81
Austria,2022-01-10,267.05
Austria,2022-01-11,257.83
Austria,2022-01-12,241.26
Austria,2022-01-13,201.3
Austria,2022-01-14,196.61
Austria,2022-01-15,221.94
Austria,2022-01-16,177.72
Austria,2022-01-17,190.16
Austria,2022-01-18,237.43
Austria,2022-01-19,199.88
Austria,2022-01-20,177.99
Austria,2022-01-21,183.48
Austria,2022-01-22,189.83
Austria,2022-01-23,191.42
Austria,2022-01-24,242.01
Austria,2022-01-25,281.85
Austria,2022-01-26,241.16
Austria,2022-01-27,195.4
Austria,2022-01-28,203.36
Austria,2022-01-29,169.92
Austria,2022-01-30,151.2
Austria,2022-01-31,209.27
Austria,2022-02-01,200.97
Austria,2022-02-02,195.58
Austria,2022-02-03,203.55
Austria,2022-02-04,192.63
Austria,2022-02-05,158.17
Austria,2022-02-06,143.75
Austria,2022-02-07,181.04
Austria,2022-02-08,166.52
Austria,2022-02-09,187.57
Austria,2022-02-10,195.68
Austria,2022-02-11,192.59
Austria,2022-02-12,161.9
Austria,2022-02-13,126.25
Austria,2022-02-14,165.41
Austria,2022-02-15,191.8
Austria,2022-02-16,180.41
Austria,2022-02-17,147.47
Austria,2022-02-18,143.2
Austria,2022-02-19,108.58
Austria,2022-02-20,92.59
Austria,2022-02-21,124.45
Austria,2022-02-22,138.95
Austria,2022-02-23,150.6
Austria,2022-02-24,142.87
Austria,2022-02-25,160.48
Austria,2022-02-26,224.09
Austria,2022-02-27,182.94
Austria,2022-02-28,242.25
Austria,2022-03-01,264.24
Austria,2022-03-02,280.67
Austria,2022-03-03,339.84
Austria,2022-03-04,380.3
Austria,2022-03-05,345.09
Austria,2022-03-06,344.28
Austria,2022-03-07,413.28
Austria,2022-03-08,562.37
Austria,2022-03-09,498.92
Austria,2022-03-10,385.12
Austria,2022-03-11,304.68
Austria,2022-03-12,240.61
Austria,2022-03-13,227.21
Austria,2022-03-14,304.03
Austria,2022-03-15,304.51
Austria,2022-03-16,267.45
Austria,2022-03-17,254.45
Austria,2022-03-18,240.25
Austria,2022-03-19,190.46
Austria,2022-03-20,151.19
Austria,2022-03-21,228.66
Austria,2022-03-22,238.42
Austria,2022-03-23,237.62
Austria,2022-03-24,242.27
Austria,2022-03-25,249.47
Austria,2022-03-26,210.87
Austria,2022-03-27,197.5
Austria,2022-03-28,233.61
Austria,2022-03-29,251.94
Austria,2022-03-30,270.88
Austria,2022-03-31,224.37
Austria,2022-04-01,196.81
Austria,2022-04-02,208.46
Austria,2022-04-03,200.59
Austria,2022-04-04,221.39
Austria,2022-04-05,220.2
Austria,2022-04-06,175.74
Austria,2022-04-07,143.75
Austria,2022-04-08,166.01
Austria,2022-04-09,114.27
Austria,2022-04-10,117.15
Austria,2022-04-11,235.46
Austria,2022-04-12,199.77
Austria,2022-04-13,229.84
Austria,2022-04-14,228.85
Austria,2022-04-15,189.84
Austria,2022-04-16,156.09
Austria,2022-04-17,126.17
Austria,2022-04-18,143.52
Austria,2022-04-19,227.81
Austria,2022-04-20,208.13
Austria,2022-04-21,199.43
Austria,2022-04-22,189.64
Austria,2022-04-23,138.1
Austria,2022-04-24,122.74
Austria,2022-04-25,229.63
Austria,2022-04-26,240.94
Austria,2022-04-27,227.31
Austria,2022-04-28,235.24
Austria,2022-04-29,226.62
Austria,2022-04-30,200.63
Austria,2022-05-01,189.19
Austria,2022-05-02,224.63
Austria,2022-05-03,219.87
Austria,2022-05-04,231.4
Austria,2022-05-05,235.48
Austria,2022-05-06,228.35
Austria,2022-05-07,198.11
Austria,2022-05-08,170.32
Austria,2022-05-09,221.1
Austria,2022-05-10,199.86
Austria,2022-05-11,188.61
Austria,2022-05-12,181.84
Austria,2022-05-13,189.37
Austria,2022-05-14,168.82
Austria,2022-05-15,152.65
Austria,2022-05-16,213.2
Austria,2022-05-17,226.8
Austria,2022-05-18,208.62
Austria,2022-05-19,210.97
Austria,2022-05-20,203.93
Austria,2022-05-21,122.7
Austria,2022-05-22,161.56
Austria,2022-05-23,188.63
Austria,2022-05-24,175.89
Austria,2022-05-25,176.78
Austria,2022-05-26,92.85
Austria,2022-05-27,87.04
Austria,2022-05-28,80.76
Austria,2022-05-29,151.44
Austria,2022-05-30,217.69
Austria,2022-05-31,214.98
Austria,2022-06-01,213.61
Austria,2022-06-02,194.84
Austria,2022-06-03,187.85
Austria,2022-06-04,166.21
Austria,2022-06-05,140.15
Austria,2022-06-06,128.91
Austria,2022-06-07,194.28
Austria,2022-06-08,190.34
Austria,2022-06-09,186.08
Austria,2022-06-10,187.46
Austria,2022-06-11,143.38
Austria,2022-06-12,123.64
Austria,2022-06-13,174.85
Austria,2022-06-14,200.55
Austria,2022-06-15,211.58
Austria,2022-06-16,202.62
Austria,2022-06-17,246.34
Austria,2022-06-18,204.34
Austria,2022-06-19,152.67
Austria,2022-06-20,275.92
Austria,2022-06-21,301.39
Austria,2022-06-22,336.23
Austria,2022-06-23,314.11
Austria,2022-06-24,289.29
Austria,2022-06-25,253.56
Austria,2022-06-26,233.99
Austria,2022-06-27,330.01
Austria,2022-06-28,355.25
Austria,2022-06-29,339.98
Austria,2022-06-30,345.89
Austria,2022-07-01,329.48
Austria,2022-07-02,265.8
Austria,2022-07-03,247.19
Austria,2022-07-04,346.95
Austria,2022-07-05,349.42
Austria,2022-07-06,341.58
Austria,2022-07-07,314.62
Austria,2022-07-08,313.59
Austria,2022-07-09,187.67
Austria,2022-07-10,174.05
Austria,2022-07-11,386.57
Austria,2022-07-12,391.31
Austria,2022-07-13,378.95
Austria,2022-07-14,386.83
Austria,2022-07-15,381.9
Austria,2022-07-16,281.17
Austria,2022-07-17,258.1
Austria,2022-07-18,435.88
Austria,2022-07-19,446.21
Austria,2022-07-20,420.38
Austria,2022-07-21,445.37
Austria,2022-07-22,438.2
Austria,2022-07-23,357.37
Austria,2022-07-24,315.99
Austria,2022-07-25,394.97
Austria,2022-07-26,434.56
Austria,2022-07-27,463.31
Austria,2022-07-28,508.17
Austria,2022-07-29,486.29
Austria,2022-07-30,400.88
Austria,2022-07-31,331.34
Austria,2022-08-01,446.39
Austria,2022-08-02,449.09
Austria,2022-08-03,438.49
Austria,2022-08-04,433.81
Austria,2022-08-05,410.86
Austria,2022-08-06,302.92
Austria,2022-08-07,254.02
Austria,2022-08-08,380.79
Austria,2022-08-09,360.08
Austria,2022-08-10,348.04
Austria,2022-08-11,373.57
Austria,2022-08-12,426.12
Austria,2022-08-13,395.68
Austria,2022-08-14,352.94
Austria,2022-08-15,419.92
Austria,2022-08-16,488.99
